id,safra,idade,renda,tempo_emprego,utilizacao,n_atrasos_12m,dti,consultas_6m,tipo_ocupacao,possui_imovel,default
5272,202305,42,2559.0,1.4,0.535,0,0.238,1,CLT,1,1
5273,202406,32,6063.0,5.2,0.479,1,0.216,2,CLT,1,0
5274,202309,43,5325.0,3.3,0.603,1,0.13,1,CLT,1,1
5275,202303,51,5344.0,3.8,0.495,0,0.325,2,CLT,1,1
5276,202411,31,4054.0,0.3,0.143,0,0.157,0,servidor,0,0
5277,202305,33,6106.0,2.7,0.66,1,0.503,2,CLT,0,0
5278,202302,61,6876.0,3.4,0.307,0,0.121,1,CLT,0,0
5279,202311,39,4195.0,3.1,0.646,0,0.171,0,CLT,0,1
5280,202311,30,3438.0,2.7,0.416,2,0.532,1,servidor,1,0
5281,202406,55,5695.0,2.3,0.771,0,0.55,1,autonomo,1,0
5282,202409,56,2317.0,2.1,0.473,0,0.132,1,aposentado,0,0
5283,202302,61,2543.0,1.9,0.363,0,0.201,2,CLT,0,0
5284,202410,58,3545.0,11.8,0.166,0,0.292,2,servidor,1,0
5285,202408,69,1524.0,8.3,0.141,0,0.251,1,CLT,1,0
5286,202402,49,5507.0,4.1,0.703,0,0.14,1,CLT,0,0
5287,202310,35,2250.0,2.9,0.466,1,0.533,1,CLT,0,0
5288,202401,63,2876.0,5.5,0.307,0,0.222,0,autonomo,0,0
5289,202404,33,3273.0,7.4,0.262,1,0.065,2,CLT,0,0
5290,202410,35,3713.0,0.4,0.742,0,0.278,0,autonomo,1,0
5291,202305,61,3066.0,1.5,0.562,1,0.105,3,CLT,1,0
5292,202311,64,3520.0,8.8,0.595,1,0.452,1,CLT,0,1
5293,202410,37,3534.0,4.6,0.15,1,0.437,2,CLT,0,1
5294,202301,56,2912.0,2.2,0.17,0,0.524,2,CLT,1,1
5295,202407,66,2474.0,10.4,0.084,1,0.465,3,autonomo,0,0
5296,202307,60,6253.0,1.9,0.584,0,0.344,0,CLT,0,0
5297,202409,21,1271.0,0.0,0.638,0,0.359,0,aposentado,1,0
5298,202312,53,3285.0,1.4,0.481,0,0.534,1,autonomo,1,1
5299,202403,29,2880.0,11.1,0.266,0,0.075,2,CLT,1,0
5300,202407,62,4489.0,1.8,0.628,0,0.606,1,aposentado,0,0
5301,202407,24,1760.0,3.7,0.177,0,0.567,0,aposentado,0,0
5302,202412,69,2836.0,2.0,0.341,0,0.137,1,CLT,1,0
5303,202410,29,3459.0,5.9,0.583,0,0.237,0,CLT,1,0
5304,202401,41,6217.0,4.7,0.56,0,0.121,1,autonomo,0,0
5305,202409,32,4299.0,0.8,0.278,0,0.375,1,autonomo,0,1
5306,202402,60,2015.0,0.5,0.122,0,0.551,2,aposentado,1,0
5307,202406,40,2853.0,4.4,0.454,1,0.269,1,CLT,0,0
5308,202301,57,5670.0,0.3,0.423,2,0.275,2,autonomo,1,0
5309,202405,24,1997.0,11.4,0.327,0,0.119,3,servidor,0,0
5310,202403,43,3501.0,5.0,0.177,0,0.08,1,autonomo,0,0
5311,202412,65,3624.0,26.7,0.303,0,0.029,3,CLT,1,0
5312,202307,66,3002.0,10.8,0.365,1,0.343,2,servidor,0,0
5313,202401,31,14015.0,5.6,0.407,1,0.151,1,aposentado,0,0
5314,202409,40,2962.0,4.5,0.722,0,0.339,1,CLT,0,0
5315,202309,41,4559.0,15.5,0.47,0,0.134,1,autonomo,1,0
5316,202404,48,2482.0,4.0,0.082,0,0.117,0,autonomo,0,0
5317,202309,47,4740.0,8.2,0.505,0,0.303,0,CLT,1,0
5318,202310,26,5627.0,2.9,0.455,0,0.405,1,CLT,1,0
5319,202308,58,2714.0,4.8,0.115,0,0.253,2,CLT,1,0
5320,202308,32,3543.0,7.3,0.359,0,0.318,0,autonomo,0,0
5321,202312,36,2327.0,7.0,0.202,0,0.586,2,CLT,1,0
5322,202403,62,2055.0,6.8,0.478,1,0.167,3,CLT,0,0
5323,202302,54,6114.0,2.6,0.528,1,0.366,0,autonomo,0,0
5324,202412,40,2760.0,4.5,0.184,0,0.214,0,autonomo,0,1
5325,202411,65,1089.0,4.3,0.705,2,0.101,0,autonomo,0,1
5326,202402,40,8802.0,1.4,0.372,0,0.354,3,servidor,1,0
5327,202308,48,2438.0,16.1,0.33,0,0.219,2,CLT,0,0
5328,202302,33,3219.0,0.6,0.14,1,0.571,1,autonomo,1,1
5329,202308,29,8271.0,3.9,0.217,0,0.224,0,CLT,1,0
5330,202403,45,3392.0,8.7,0.25,1,0.369,1,CLT,1,0
5331,202411,48,3355.0,0.3,0.008,1,0.236,1,autonomo,0,1
5332,202311,60,1970.0,0.9,0.514,0,0.212,0,CLT,0,0
5333,202401,40,1608.0,8.8,0.117,2,0.248,1,aposentado,0,1
5334,202404,64,3350.0,3.4,0.192,0,0.138,1,CLT,0,0
5335,202303,50,4365.0,4.2,0.614,0,0.316,0,CLT,1,0
5336,202402,24,4242.0,5.7,0.564,0,0.328,3,aposentado,1,0
5337,202402,57,2862.0,0.5,0.044,0,0.154,2,CLT,0,0
5338,202304,49,3678.0,8.2,0.547,0,0.254,1,CLT,1,0
5339,202407,40,1453.0,1.3,0.17,0,0.057,5,CLT,1,0
5340,202404,43,4583.0,6.2,0.501,1,0.166,1,CLT,1,0
5341,202304,35,3947.0,7.1,0.201,0,0.178,2,aposentado,1,0
5342,202305,51,9768.0,12.0,0.227,0,0.504,3,CLT,1,0
5343,202310,48,3655.0,0.7,0.355,1,0.102,1,servidor,1,0
5344,202405,42,2273.0,0.8,0.349,0,0.402,2,CLT,1,0
5345,202404,34,3550.0,7.8,0.233,1,0.26,1,CLT,0,0
5346,202410,40,3091.0,4.1,0.468,0,0.63,1,CLT,1,0
5347,202311,45,4525.0,0.6,0.369,0,0.264,0,CLT,0,0
5348,202405,44,3690.0,2.1,0.614,1,0.153,0,CLT,0,0
5349,202306,36,1939.0,14.5,0.567,1,0.192,0,CLT,1,0
5350,202407,49,1607.0,3.8,0.057,0,0.154,2,CLT,1,0
5351,202304,32,4152.0,11.8,0.581,0,0.554,0,CLT,0,0
5352,202402,45,7270.0,6.7,0.026,0,0.517,0,autonomo,1,1
5353,202402,26,3788.0,8.6,0.435,1,0.1,1,CLT,1,0
5354,202406,44,5468.0,1.6,0.729,0,0.13,2,CLT,0,0
5355,202309,59,6041.0,3.9,0.986,0,0.202,1,CLT,0,0
5356,202310,61,4161.0,4.0,0.327,1,0.329,0,CLT,0,0
5357,202406,55,2423.0,7.1,0.281,1,0.359,2,CLT,0,0
5358,202312,57,4014.0,3.8,0.713,1,0.081,1,CLT,1,0
5359,202304,24,6658.0,6.2,0.081,1,0.108,1,CLT,0,0
5360,202406,37,4745.0,10.9,0.423,0,0.225,2,autonomo,1,0
5361,202407,53,5293.0,2.3,0.522,0,0.207,1,CLT,0,0
5362,202310,60,2889.0,2.2,0.661,1,0.449,1,aposentado,1,0
5363,202409,49,3291.0,1.9,0.539,0,0.335,0,autonomo,1,1
5364,202306,62,3431.0,1.8,0.403,1,0.339,0,aposentado,1,0
5365,202403,34,3549.0,2.3,0.446,2,0.352,1,CLT,1,0
5366,202402,28,6529.0,0.8,0.408,0,0.159,0,autonomo,1,0
5367,202402,25,1126.0,1.5,0.475,0,0.108,1,aposentado,1,0
5368,202410,49,3697.0,0.8,0.502,0,0.379,2,servidor,0,0
5369,202309,53,3499.0,6.0,0.233,1,0.693,0,CLT,0,0
5370,202410,34,1834.0,11.4,0.157,0,0.049,3,CLT,0,0
5371,202405,59,5094.0,4.3,0.564,0,0.248,1,CLT,0,1
5372,202306,57,2534.0,12.0,0.4,0,0.396,1,servidor,0,0
5373,202412,38,3046.0,3.8,0.523,0,0.309,3,CLT,1,0
5374,202302,32,9176.0,0.3,0.413,1,0.34,1,servidor,0,0
5375,202412,57,6033.0,1.9,0.41,0,0.289,1,autonomo,1,0
5376,202305,53,4852.0,2.7,0.237,0,0.343,1,CLT,0,0
5377,202312,29,4405.0,2.9,0.244,0,0.259,1,CLT,1,0
5378,202401,33,3353.0,6.6,0.749,0,0.254,1,aposentado,0,1
5379,202404,44,9894.0,3.3,0.545,0,0.379,4,autonomo,0,0
5380,202312,46,5438.0,5.8,0.702,1,0.155,1,autonomo,1,0
5381,202402,29,2503.0,2.6,0.232,2,0.588,2,CLT,0,1
5382,202310,67,1808.0,2.2,0.218,0,0.263,0,autonomo,0,0
5383,202410,40,4834.0,12.2,0.351,0,0.184,1,autonomo,1,0
5384,202303,39,3541.0,15.0,0.274,0,0.149,0,CLT,1,0
5385,202306,23,1782.0,3.5,0.377,1,0.551,1,CLT,0,1
5386,202307,63,4511.0,8.7,0.706,0,0.208,0,autonomo,1,0
5387,202308,32,3183.0,5.0,0.272,0,0.612,1,servidor,1,0
5388,202401,69,4747.0,6.8,0.349,0,0.347,1,CLT,0,1
5389,202303,45,4541.0,0.1,0.549,0,0.476,0,autonomo,0,0
5390,202311,63,2686.0,0.8,0.528,0,0.295,1,CLT,0,0
5391,202303,29,4996.0,0.4,0.729,0,0.618,1,autonomo,0,1
5392,202409,29,2839.0,0.9,0.512,1,0.204,2,aposentado,1,1
5393,202308,60,2932.0,3.2,0.274,0,0.262,0,servidor,0,0
5394,202408,61,2790.0,7.6,0.383,0,0.545,2,aposentado,1,1
5395,202302,47,6409.0,0.3,0.252,0,0.207,2,CLT,0,0
5396,202301,22,3164.0,1.3,0.405,0,0.291,2,autonomo,1,0
5397,202310,67,7232.0,1.8,0.386,2,0.278,3,CLT,0,1
5398,202304,40,8882.0,6.3,0.224,0,0.384,0,CLT,0,0
5399,202401,66,2517.0,0.4,0.308,1,0.144,2,CLT,0,0
5400,202303,63,845.0,0.1,0.18,0,0.455,3,CLT,1,0
5401,202312,62,6138.0,3.4,0.386,0,0.246,1,CLT,0,0
5402,202410,54,3069.0,6.9,0.695,0,0.492,0,autonomo,0,1
5403,202407,53,2361.0,1.5,0.403,0,0.078,2,servidor,1,0
5404,202406,47,2713.0,3.5,0.613,0,0.252,1,CLT,1,0
5405,202406,22,2959.0,2.3,0.643,1,0.198,4,CLT,1,1
5406,202305,40,6965.0,7.5,0.355,1,0.302,1,CLT,0,1
5407,202405,56,3944.0,3.4,0.363,0,0.303,5,aposentado,1,1
5408,202406,60,6917.0,15.5,0.351,2,0.272,2,CLT,1,0
5409,202411,48,4662.0,8.0,0.122,2,0.424,1,servidor,0,0
5410,202312,55,3119.0,9.7,0.227,0,0.419,0,servidor,1,0
5411,202301,22,2995.0,0.6,0.507,0,0.3,0,CLT,0,0
5412,202404,43,4821.0,2.7,0.215,0,0.268,0,autonomo,0,0
5413,202310,45,5487.0,5.1,0.379,0,0.069,1,autonomo,0,0
5414,202302,64,5993.0,16.1,0.46,0,0.563,1,servidor,0,0
5415,202306,36,3195.0,0.2,0.506,1,0.226,0,CLT,1,1
5416,202312,32,3974.0,2.2,0.563,2,0.244,2,CLT,0,1
5417,202309,38,4876.0,3.3,0.374,1,0.324,2,CLT,1,0
5418,202407,29,3005.0,1.3,0.53,0,0.356,1,autonomo,0,1
5419,202403,48,2064.0,1.4,0.179,1,0.403,1,autonomo,0,0
5420,202402,52,2433.0,1.6,0.158,0,0.057,0,CLT,0,0
5421,202410,60,3228.0,10.2,0.278,0,0.607,2,CLT,0,0
5422,202408,68,5070.0,1.0,0.508,0,0.059,2,servidor,1,0
5423,202306,24,6833.0,0.6,0.494,0,0.243,0,CLT,0,0
5424,202311,33,1848.0,0.1,0.289,2,0.25,0,autonomo,1,1
5425,202301,35,2701.0,13.4,0.486,1,0.458,0,servidor,0,0
5426,202407,33,3044.0,1.1,0.477,1,0.829,1,CLT,0,1
5427,202301,61,5417.0,3.5,0.564,0,0.248,0,CLT,1,0
5428,202412,27,2796.0,6.9,0.179,0,0.405,2,CLT,1,0
5429,202410,22,2937.0,4.4,0.167,1,0.458,1,CLT,0,0
5430,202411,63,1797.0,1.9,0.206,1,0.346,3,autonomo,0,0
5431,202304,68,4636.0,0.1,0.166,0,0.263,2,autonomo,0,0
5432,202303,32,3359.0,1.6,0.292,0,0.184,0,autonomo,1,0
5433,202401,37,2625.0,14.2,0.147,0,0.392,0,servidor,1,0
5434,202305,45,3198.0,0.2,0.615,0,0.167,2,CLT,1,1
5435,202407,46,6396.0,5.0,0.352,0,0.239,2,CLT,1,0
5436,202407,69,2203.0,3.3,0.659,0,0.478,0,CLT,1,0
5437,202403,40,2390.0,0.3,0.27,2,0.233,1,CLT,0,1
5438,202305,21,6810.0,3.4,0.701,1,0.248,1,autonomo,1,1
5439,202306,41,3782.0,3.0,0.609,0,0.35,1,CLT,0,1
5440,202406,48,5089.0,1.0,0.14,3,0.141,1,CLT,0,0
5441,202408,46,4451.0,0.7,0.552,1,0.584,2,CLT,0,0
5442,202401,46,3577.0,0.0,0.689,0,0.075,0,autonomo,1,0
5443,202404,66,3059.0,14.1,0.847,0,0.141,3,CLT,1,1
5444,202311,60,5518.0,2.1,0.172,0,0.656,1,CLT,1,0
5445,202303,33,6510.0,11.7,0.166,0,0.149,3,aposentado,0,0
5446,202305,38,6261.0,4.4,0.42,0,0.448,0,autonomo,1,0
5447,202412,53,2013.0,6.6,0.541,0,0.258,3,CLT,0,1
5448,202412,41,6992.0,9.7,0.565,1,0.111,0,servidor,0,0
5449,202309,41,3044.0,0.7,0.113,0,0.206,0,autonomo,1,0
5450,202403,29,2496.0,2.6,0.134,3,0.382,2,servidor,0,0
5451,202304,33,3345.0,1.4,0.181,0,0.282,0,autonomo,0,0
5452,202307,57,5517.0,4.4,0.076,0,0.369,4,CLT,0,0
5453,202404,62,4771.0,0.1,0.078,1,0.446,2,aposentado,1,0
5454,202409,59,3204.0,3.3,0.263,0,0.425,3,CLT,0,0
5455,202404,36,5535.0,2.1,0.441,0,0.268,3,servidor,0,1
5456,202409,27,3905.0,1.4,0.357,1,0.42,1,aposentado,1,1
5457,202306,28,2734.0,3.3,0.266,0,0.357,2,autonomo,1,1
5458,202305,40,2555.0,3.3,0.074,2,0.11,1,autonomo,1,0
5459,202311,46,4470.0,2.4,0.624,2,0.335,2,aposentado,1,1
5460,202411,64,3494.0,3.7,0.64,0,0.294,0,autonomo,1,0
5461,202409,65,1830.0,0.6,0.209,0,0.291,3,CLT,0,0
5462,202407,21,5561.0,7.2,0.62,1,0.418,2,CLT,0,0
5463,202310,55,2864.0,7.7,0.715,1,0.346,1,CLT,0,1
5464,202305,35,8071.0,11.0,0.554,0,0.516,0,CLT,1,0
5465,202312,30,1805.0,4.6,0.417,1,0.411,2,CLT,1,0
5466,202312,48,3326.0,1.6,0.493,0,0.404,2,autonomo,1,0
5467,202402,22,2566.0,14.4,0.17,1,0.153,1,CLT,1,0
5468,202302,37,2236.0,3.5,0.234,0,0.131,0,CLT,0,0
5469,202307,48,2854.0,2.8,0.223,2,0.379,1,autonomo,0,0
5470,202303,34,8824.0,1.1,0.772,0,0.332,1,autonomo,1,0
5471,202304,50,3912.0,4.2,0.211,0,0.272,0,CLT,1,0
5472,202404,43,2451.0,14.4,0.839,0,0.241,2,CLT,1,0
5473,202407,60,1459.0,3.4,0.714,0,0.192,3,autonomo,0,0
5474,202401,29,1540.0,12.3,0.621,0,0.297,2,autonomo,1,0
5475,202312,23,2784.0,8.9,0.7,1,0.16,2,aposentado,1,0
5476,202401,46,2652.0,16.8,0.503,1,0.579,2,CLT,1,0
5477,202403,33,3255.0,8.5,0.222,0,0.307,2,CLT,1,0
5478,202308,55,1169.0,2.0,0.1,0,0.197,1,CLT,1,0
5479,202304,25,3478.0,9.1,0.266,0,0.435,0,autonomo,1,0
5480,202311,49,6087.0,1.1,0.148,0,0.415,0,CLT,1,0
5481,202302,69,8196.0,0.3,0.702,0,0.112,1,CLT,1,0
5482,202306,25,1412.0,3.9,0.313,0,0.72,1,servidor,0,0
5483,202405,35,2439.0,6.5,0.264,1,0.368,1,autonomo,1,0
5484,202411,62,2375.0,12.6,0.277,0,0.319,1,autonomo,0,0
5485,202309,47,3916.0,0.3,0.681,0,0.517,1,autonomo,0,0
5486,202411,29,1979.0,2.7,0.049,1,0.305,4,autonomo,1,0
5487,202310,31,8443.0,5.1,0.467,0,0.14,0,CLT,0,0
5488,202301,58,3721.0,1.6,0.512,3,0.247,0,CLT,0,0
5489,202309,63,3424.0,7.3,0.132,1,0.104,1,autonomo,1,0
5490,202309,38,8074.0,0.8,0.34,1,0.057,1,CLT,0,0
5491,202311,44,3612.0,10.8,0.173,0,0.226,3,CLT,1,0
5492,202305,59,4448.0,8.2,0.33,0,0.021,1,autonomo,0,0
5493,202305,29,2501.0,2.1,0.631,0,0.266,2,CLT,0,1
5494,202412,31,1835.0,3.4,0.314,0,0.12,1,servidor,1,0
5495,202403,58,2683.0,0.8,0.391,0,0.084,1,CLT,0,0
5496,202410,30,10867.0,12.3,0.052,2,0.091,1,autonomo,1,0
5497,202310,58,4997.0,3.2,0.13,0,0.245,2,servidor,0,0
5498,202410,45,4177.0,2.3,0.289,1,0.428,0,servidor,1,0
5499,202309,69,2235.0,9.8,0.097,0,0.181,1,autonomo,1,0
5500,202412,22,5742.0,2.6,0.359,0,0.161,4,CLT,1,0
5501,202402,67,1847.0,0.4,0.307,0,0.182,0,CLT,0,0
5502,202404,32,1663.0,4.8,0.822,0,0.538,0,servidor,1,1
5503,202305,22,2753.0,1.4,0.152,1,0.299,2,CLT,0,0
5504,202407,56,9674.0,4.7,0.34,1,0.436,1,CLT,1,0
5505,202302,47,9405.0,3.4,0.016,1,0.143,0,CLT,0,0
5506,202309,62,2906.0,0.4,0.243,0,0.482,1,autonomo,0,0
5507,202412,26,2599.0,10.5,0.639,0,0.137,1,aposentado,0,0
5508,202410,24,1603.0,4.4,0.293,2,0.441,2,servidor,0,1
5509,202402,48,3786.0,7.0,0.471,0,0.149,0,servidor,1,0
5510,202401,64,3948.0,22.4,0.392,0,0.401,0,CLT,0,0
5511,202410,40,5403.0,3.9,0.195,1,0.155,0,autonomo,1,0
5512,202312,60,5741.0,0.6,0.286,0,0.475,1,CLT,0,1
5513,202304,65,3299.0,11.4,0.202,0,0.379,0,CLT,1,0
5514,202401,63,4808.0,11.9,0.19,0,0.093,1,CLT,1,0
5515,202301,45,2565.0,1.3,0.123,0,0.183,5,servidor,0,0
5516,202312,55,4762.0,2.5,0.518,0,0.365,3,CLT,0,0
5517,202310,46,2825.0,1.7,0.71,0,0.238,0,CLT,1,0
5518,202405,54,4581.0,1.3,0.679,0,0.303,4,CLT,1,0
5519,202305,48,4400.0,10.3,0.156,1,0.245,1,CLT,1,1
5520,202307,46,3768.0,1.0,0.524,0,0.261,0,autonomo,0,0
5521,202401,42,5417.0,3.9,0.515,0,0.208,0,CLT,1,0
5522,202408,52,1660.0,1.7,0.506,1,0.012,1,CLT,1,0
5523,202411,57,2138.0,3.3,0.495,1,0.161,1,CLT,1,0
5524,202409,66,3181.0,15.9,0.394,0,0.555,1,CLT,0,0
5525,202405,51,1769.0,4.8,0.4,1,0.281,0,aposentado,1,0
5526,202309,25,2971.0,2.9,0.412,0,0.024,0,aposentado,0,0
5527,202412,49,3019.0,1.7,0.215,0,0.361,2,servidor,0,0
5528,202411,36,7008.0,5.8,0.192,0,0.696,1,CLT,0,1
5529,202311,22,3910.0,6.1,0.704,1,0.271,1,CLT,0,0
5530,202405,24,6092.0,6.9,0.359,0,0.624,2,servidor,1,1
5531,202304,49,4234.0,2.1,0.625,0,0.185,1,CLT,0,0
5532,202412,67,2785.0,1.4,0.22,2,0.575,1,aposentado,1,1
5533,202401,45,3893.0,1.7,0.706,0,0.327,2,autonomo,1,0
5534,202303,42,5243.0,4.5,0.67,0,0.295,1,servidor,1,0
5535,202303,25,6612.0,6.0,0.481,2,0.321,0,servidor,1,0
5536,202412,54,3408.0,5.7,0.337,1,0.474,2,autonomo,1,0
5537,202405,23,1598.0,3.7,0.735,0,0.199,1,CLT,0,0
5538,202405,62,1542.0,17.0,0.562,0,0.327,1,servidor,0,0
5539,202306,61,3093.0,2.2,0.129,1,0.523,1,servidor,0,0
5540,202303,69,1131.0,13.0,0.319,0,0.588,1,CLT,1,0
5541,202408,34,8933.0,2.8,0.272,1,0.152,1,servidor,0,0
5542,202402,28,4907.0,3.6,0.317,0,0.432,0,CLT,1,0
5543,202312,35,2650.0,32.8,0.299,1,0.508,1,CLT,1,0
5544,202411,60,2091.0,5.0,0.284,0,0.594,0,CLT,1,0
5545,202407,31,6088.0,11.2,0.333,0,0.321,3,autonomo,1,0
5546,202402,64,2086.0,8.1,0.186,1,0.369,0,autonomo,1,0
5547,202301,28,2188.0,4.0,0.383,0,0.438,0,CLT,0,0
5548,202403,23,2483.0,3.0,0.288,1,0.16,0,CLT,1,0
5549,202310,31,3855.0,5.8,0.696,0,0.422,0,CLT,1,0
5550,202301,57,4966.0,5.7,0.513,0,0.456,2,CLT,0,0
5551,202411,50,6610.0,9.8,0.476,0,0.202,1,CLT,1,0
5552,202309,38,6139.0,6.8,0.721,0,0.574,1,CLT,0,1
5553,202407,53,3642.0,3.3,0.299,0,0.413,2,aposentado,0,0
5554,202312,52,6065.0,6.8,0.571,0,0.209,1,autonomo,1,0
5555,202307,48,2603.0,2.7,0.218,0,0.419,2,CLT,0,1
5556,202403,46,1465.0,0.8,0.086,0,0.187,1,CLT,1,1
5557,202304,25,2603.0,5.4,0.264,1,0.497,1,servidor,1,0
5558,202411,33,2433.0,0.9,0.46,0,0.251,3,CLT,0,0
5559,202311,46,2654.0,0.5,0.198,0,0.462,0,CLT,1,0
5560,202412,27,2254.0,4.6,0.196,0,0.23,3,CLT,1,1
5561,202309,44,2891.0,5.4,0.684,0,0.318,1,aposentado,0,0
5562,202409,26,4964.0,1.0,0.138,0,0.313,2,autonomo,1,1
5563,202410,59,8584.0,5.4,0.35,0,0.545,0,aposentado,1,0
5564,202304,26,1537.0,5.8,0.67,0,0.163,3,autonomo,0,0
5565,202404,25,1912.0,2.3,0.353,0,0.065,0,autonomo,1,0
5566,202303,52,2451.0,8.1,0.413,0,0.315,1,autonomo,1,0
5567,202310,31,5339.0,0.4,0.491,1,0.016,2,CLT,0,1
5568,202404,38,3286.0,5.6,0.143,0,0.131,1,CLT,1,0
5569,202307,36,2535.0,0.4,0.161,0,0.334,2,CLT,0,0
5570,202308,31,5210.0,0.7,0.163,0,0.238,1,CLT,1,0
5571,202310,58,5873.0,1.5,0.48,0,0.421,1,autonomo,0,0
5572,202408,54,3607.0,9.1,0.283,0,0.157,3,autonomo,0,0
5573,202411,32,2421.0,0.5,0.348,0,0.1,0,autonomo,0,0
5574,202312,54,4168.0,5.9,0.628,0,0.167,1,CLT,1,0
5575,202409,55,3240.0,4.1,0.71,0,0.262,0,CLT,1,0
5576,202306,47,3228.0,0.2,0.389,1,0.538,0,CLT,1,0
5577,202406,49,2818.0,1.5,0.354,0,0.126,1,CLT,0,1
5578,202401,66,5782.0,8.7,0.407,0,0.478,1,autonomo,0,1
5579,202311,43,4125.0,2.2,0.489,0,0.012,0,aposentado,0,0
5580,202312,39,6111.0,8.1,0.327,1,0.191,1,aposentado,1,0
5581,202406,47,7102.0,1.1,0.616,1,0.311,3,autonomo,1,1
5582,202412,61,4580.0,6.2,0.149,2,0.134,2,CLT,1,0
5583,202411,55,2826.0,1.6,0.141,1,0.462,3,autonomo,0,0
5584,202312,24,6125.0,1.0,0.19,1,0.551,0,autonomo,1,1
5585,202302,43,4595.0,2.5,0.229,0,0.175,0,aposentado,1,0
5586,202402,57,13382.0,4.4,0.482,0,0.109,1,CLT,1,0
5587,202405,31,4252.0,0.4,0.604,1,0.238,0,autonomo,0,1
5588,202302,69,5161.0,1.8,0.493,1,0.062,4,CLT,1,0
5589,202411,60,4210.0,1.7,0.193,0,0.295,0,CLT,1,0
5590,202406,62,3465.0,1.3,0.653,0,0.627,0,servidor,1,1
5591,202408,25,3199.0,2.7,0.374,1,0.291,0,servidor,0,0
5592,202403,49,4218.0,0.3,0.677,1,0.139,0,aposentado,0,1
5593,202308,46,4725.0,10.8,0.265,0,0.253,1,aposentado,1,0
5594,202307,51,6485.0,5.8,0.249,0,0.377,1,CLT,1,0
5595,202304,62,4249.0,0.3,0.519,0,0.283,2,CLT,1,1
5596,202412,38,2889.0,0.8,0.136,0,0.67,0,CLT,1,0
5597,202307,47,3092.0,1.6,0.444,2,0.035,1,aposentado,1,0
5598,202404,54,1879.0,2.1,0.47,0,0.309,0,CLT,0,0
5599,202404,57,8355.0,24.6,0.426,0,0.389,1,CLT,0,0
5600,202309,58,2778.0,5.7,0.365,0,0.501,0,autonomo,1,0
5601,202308,37,5906.0,0.7,0.233,0,0.427,1,CLT,1,0
5602,202309,69,4181.0,2.2,0.256,0,0.228,2,autonomo,0,0
5603,202309,21,4238.0,2.3,0.536,1,0.093,2,autonomo,1,0
5604,202403,45,3433.0,7.9,0.225,0,0.242,1,CLT,0,0
5605,202306,50,2456.0,2.4,0.607,1,0.092,1,CLT,0,0
5606,202302,24,2243.0,3.4,0.499,0,0.34,0,CLT,1,0
5607,202302,43,8641.0,10.5,0.242,1,0.134,0,autonomo,0,0
5608,202412,50,3854.0,1.7,0.244,0,0.779,1,aposentado,0,0
5609,202411,50,6391.0,9.1,0.301,1,0.135,1,CLT,1,0
5610,202401,26,7277.0,2.8,0.154,1,0.408,0,servidor,0,0
5611,202306,34,2965.0,1.5,0.348,0,0.209,2,CLT,0,0
5612,202311,32,4500.0,3.0,0.684,1,0.141,1,servidor,0,0
5613,202401,52,3724.0,4.5,0.668,1,0.64,1,CLT,1,1
5614,202307,37,2041.0,4.3,0.04,0,0.06,0,CLT,0,0
5615,202309,49,3318.0,3.3,0.101,0,0.333,0,autonomo,1,0
5616,202308,56,4884.0,0.8,0.485,1,0.287,2,autonomo,0,0
5617,202408,60,2837.0,12.1,0.59,0,0.399,1,autonomo,1,0
5618,202308,30,3095.0,1.9,0.337,3,0.22,1,CLT,1,0
5619,202303,65,3339.0,4.9,0.365,0,0.198,1,CLT,1,0
5620,202411,29,10465.0,4.2,0.109,0,0.245,2,CLT,0,0
5621,202409,22,1455.0,1.9,0.687,0,0.26,1,servidor,1,0
5622,202308,23,4679.0,11.1,0.531,0,0.409,3,CLT,0,0
5623,202409,30,3208.0,0.5,0.875,0,0.172,5,aposentado,0,0
5624,202406,63,2643.0,2.8,0.444,0,0.159,0,CLT,1,0
5625,202407,31,3169.0,10.8,0.262,0,0.55,0,servidor,0,0
5626,202401,54,5083.0,0.2,0.251,1,0.339,3,autonomo,1,1
5627,202401,41,5230.0,10.4,0.182,2,0.564,2,servidor,1,0
5628,202304,22,3996.0,2.5,0.689,0,0.271,1,autonomo,0,0
5629,202306,42,6288.0,3.2,0.355,0,0.374,1,CLT,0,0
5630,202312,22,6867.0,3.7,0.206,0,0.66,1,CLT,1,1
5631,202406,44,5476.0,0.3,0.506,1,0.541,3,autonomo,0,1
5632,202302,48,2771.0,2.1,0.314,1,0.196,0,servidor,0,0
5633,202401,46,4662.0,1.1,0.402,0,0.114,1,aposentado,1,0
5634,202402,34,4673.0,11.3,0.345,2,0.591,1,servidor,1,1
5635,202310,58,2422.0,5.4,0.175,0,0.53,0,autonomo,0,0
5636,202405,50,1661.0,1.9,0.143,0,0.215,0,CLT,1,0
5637,202312,33,1324.0,2.0,0.151,1,0.156,1,CLT,1,1
5638,202309,42,3770.0,0.5,0.142,0,0.418,1,autonomo,1,0
5639,202409,26,4226.0,0.8,0.208,0,0.202,0,servidor,0,0
5640,202309,66,2016.0,8.9,0.755,0,0.413,2,CLT,1,0
5641,202408,57,6143.0,0.1,0.509,0,0.058,3,CLT,1,0
5642,202302,35,3929.0,2.0,0.41,0,0.222,1,autonomo,1,0
5643,202308,54,7149.0,10.7,0.583,0,0.11,0,autonomo,0,0
5644,202308,54,4382.0,8.7,0.211,1,0.541,3,CLT,0,0
